Date,ACC,AHH,AIV,AMH,APTS,AVB,BOWFF,BRG,BRT,CPT,ELS,EQR,ESS,GADS,IIPZF,INVH,IRT,MAA,MRTI,NXRT,OPI,RESI,RPT,SNR,SRC,SUI,UDFI,UDR,UMH,AIII
2019-06-04,46.16999816894531,16.479999542236328,49.97999954223633,24.440000534057617,15.899999618530273,202.0,30.5,11.59000015258789,13.25,102.55000305175781,59.96500015258789,75.4800033569336,287.94000244140625,,10.4399995803833,26.09000015258789,11.079999923706055,113.66999816894531,128.0,39.90999984741211,24.729999542236328,11.359999656677246,12.34000015258789,6.679999828338623,43.70000076293945,126.13999938964844,4.070000171661377,44.619998931884766,13.1899995803833,
2019-06-05,46.970001220703125,16.75,51.150001525878906,24.889999389648438,16.0,207.75999450683594,30.579999923706055,11.779999732971191,13.029999732971191,105.30999755859375,61.6150016784668,77.25,295.6000061035156,,10.4399995803833,26.31999969482422,11.239999771118164,116.9000015258789,128.0,40.2599983215332,24.639999389648438,11.399999618530273,12.579999923706055,6.739999771118164,44.75,129.19000244140625,4.050000190734863,45.869998931884766,13.220000267028809,
2019-06-06,47.02000045776367,16.700000762939453,51.61000061035156,24.8799991607666,16.1200008392334,208.74000549316406,30.579999923706055,11.819999694824219,12.970000267028809,106.0,61.3650016784668,77.79000091552734,296.5,,10.4399995803833,26.59000015258789,11.319999694824219,117.54000091552734,128.0,40.220001220703125,24.459999084472656,11.359999656677246,12.579999923706055,6.510000228881836,44.54999923706055,129.24000549316406,4.050000190734863,46.099998474121094,13.489999771118164,
2019-06-07,47.16999816894531,16.799999237060547,51.25,24.790000915527344,16.200000762939453,209.05999755859375,31.09000015258789,11.899999618530273,12.949999809265137,106.20999908447266,61.4900016784668,77.9800033569336,296.6700134277344,,10.4399995803833,26.649999618530273,11.420000076293945,117.33000183105469,128.0,40.439998626708984,24.25,11.449999809265137,12.630000114440918,6.590000152587891,44.41999816894531,129.77999877929688,4.170000076293945,46.13999938964844,13.6899995803833,
2019-06-10,46.810001373291016,16.790000915527344,51.25,24.799999237060547,16.079999923706055,209.36000061035156,31.09000015258789,11.670000076293945,13.050000190734863,105.4800033569336,61.75,77.83000183105469,296.010009765625,,10.4399995803833,26.790000915527344,11.40999984741211,117.11000061035156,128.0,40.20000076293945,23.719999313354492,11.3100004196167,12.5,6.539999961853027,44.029998779296875,129.0,4.110000133514404,46.09000015258789,13.619999885559082,
2019-06-11,46.95000076293945,16.84000015258789,51.130001068115234,24.719999313354492,15.760000228881836,209.33999633789062,30.780000686645508,11.739999771118164,12.899999618530273,105.29000091552734,61.23500061035156,77.80000305175781,299.0199890136719,,10.4399995803833,26.940000534057617,11.520000457763672,117.06999969482422,128.0,40.2400016784668,23.709999084472656,11.5,12.489999771118164,6.46999979019165,44.20000076293945,128.6300048828125,4.110000133514404,46.040000915527344,13.550000190734863,
2019-06-12,47.15999984741211,16.940000534057617,51.349998474121094,24.700000762939453,15.720000267028809,207.19000244140625,30.780000686645508,11.90999984741211,12.9399995803833,106.31999969482422,61.47999954223633,77.6500015258789,298.8299865722656,,10.4399995803833,26.969999313354492,11.630000114440918,117.47000122070312,128.0,40.119998931884766,23.829999923706055,11.8100004196167,12.5600004196167,6.46999979019165,44.58000183105469,128.9499969482422,4.119999885559082,46.11000061035156,13.300000190734863,
2019-06-13,47.45000076293945,17.059999465942383,51.380001068115234,24.799999237060547,15.539999961853027,207.08999633789062,31.059999465942383,11.970000267028809,13.029999732971191,106.27999877929688,62.0,77.93000030517578,298.2099914550781,,10.4399995803833,27.09000015258789,11.850000381469727,118.04000091552734,128.0,40.18000030517578,24.610000610351562,12.039999961853027,12.680000305175781,6.53000020980835,44.58000183105469,129.11000061035156,4.110000133514404,46.349998474121094,13.380000114440918,
2019-06-14,47.0,17.020000457763672,51.130001068115234,24.719999313354492,15.300000190734863,208.08999633789062,31.059999465942383,12.050000190734863,12.949999809265137,106.16000366210938,62.01499938964844,78.26000213623047,299.19000244140625,,10.4399995803833,27.309999465942383,11.920000076293945,117.79000091552734,128.0,40.439998626708984,23.979999542236328,12.229999542236328,12.710000038146973,6.659999847412109,44.77000045776367,129.1199951171875,4.050000190734863,46.439998626708984,13.34000015258789,
2019-06-17,47.40999984741211,17.139999389648438,51.36000061035156,24.979999542236328,15.229999542236328,209.6300048828125,31.059999465942383,12.140000343322754,13.079999923706055,107.44000244140625,62.20000076293945,78.66999816894531,302.32000732421875,,10.4399995803833,27.479999542236328,12.010000228881836,118.80999755859375,128.0,40.61000061035156,25.75,12.4399995803833,12.84000015258789,6.690000057220459,44.790000915527344,129.58999633789062,3.809999942779541,46.7400016784668,13.350000381469727,
2019-06-18,47.040000915527344,17.239999771118164,51.04999923706055,24.979999542236328,15.029999732971191,208.6199951171875,31.059999465942383,12.170000076293945,13.34000015258789,106.68000030517578,61.95500183105469,78.05000305175781,301.1099853515625,,10.4399995803833,27.510000228881836,11.989999771118164,117.79000091552734,128.0,40.13999938964844,26.610000610351562,12.279999732971191,12.84000015258789,6.78000020980835,44.459999084472656,129.3300018310547,3.9000000953674316,46.31999969482422,13.25,
2019-06-19,47.33000183105469,17.149999618530273,51.279998779296875,25.209999084472656,15.289999961853027,209.19000244140625,30.440000534057617,12.039999961853027,13.630000114440918,107.04000091552734,61.83000183105469,78.43000030517578,301.6499938964844,,10.4399995803833,27.75,12.050000190734863,119.19999694824219,128.0,40.33000183105469,26.90999984741211,12.239999771118164,12.729999542236328,6.949999809265137,44.81999969482422,129.9600067138672,4.0,46.5099983215332,13.399999618530273,
2019-06-20,47.34000015258789,17.309999465942383,51.689998626708984,25.3700008392334,15.199999809265137,210.47000122070312,30.6299991607666,11.84000015258789,13.90999984741211,107.66999816894531,61.89500045776367,78.83000183105469,302.9100036621094,,10.4399995803833,27.68000030517578,12.09000015258789,119.9800033569336,131.0,40.869998931884766,26.75,12.4399995803833,12.720000267028809,7.059999942779541,45.13999938964844,129.91000366210938,4.199999809265137,46.560001373291016,13.350000381469727,
2019-06-21,46.779998779296875,17.190000534057617,51.16999816894531,24.989999771118164,14.920000076293945,207.8000030517578,30.6299991607666,11.680000305175781,13.130000114440918,106.16999816894531,61.04999923706055,78.02999877929688,299.9800109863281,,10.680000305175781,27.149999618530273,11.829999923706055,119.08999633789062,131.0,40.9900016784668,26.190000534057617,12.1899995803833,12.579999923706055,6.909999847412109,44.900001525878906,129.85000610351562,4.199999809265137,45.68000030517578,13.09000015258789,
2019-06-24,46.5099983215332,17.030000686645508,51.11000061035156,24.760000228881836,14.6899995803833,208.13999938964844,31.059999465942383,11.319999694824219,12.930000305175781,105.93000030517578,60.90999984741211,78.2699966430664,298.0,,10.680000305175781,26.979999542236328,11.890000343322754,118.81999969482422,131.0,40.380001068115234,25.540000915527344,11.989999771118164,12.319999694824219,6.920000076293945,44.47999954223633,129.3800048828125,4.199999809265137,45.5099983215332,12.720000267028809,
